pedido,requisicao,operadora,nome_origem,cpf_cnpj_raiz_origem,cpf_cnpj_origem,terminal_1_originador,codigo_pais_origem,codigo_ddd_origem,numero_origem,nome_destino,cpf_cnpj_raiz_destino,cpf_cnpj_destino,terminal_2_recebedor,codigo_pais_destino,codigo_ddd_destino,numero_destino,data_inicio,gmt_inicio,duracao_hhmmss,duracao_segundos
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2012-09-03 17:39:17,GMT-03,58,58
1,17900,Telefônica - Vivo,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,XXXXX890YY,XXX.XX6.890/0001-YY,55114XXXX640,55,11,XXXXX640,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-03 18:49:36,GMT-03,47,47
1,17900,Telefônica - Vivo,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,XXXXX890YY,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-03 19:33:02,GMT-03,57,57
1,17900,Telefônica - Vivo,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,XXXXX890YY,XXX.XX6.890/0001-YY,55114XXXX640,55,11,XXXXX640,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-04 08:36:34,GMT-03,103,63
1,17892,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55218XXXX973,55,21,XXXXX973,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2012-09-04 09:23:32,GMT-03,23,23
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55218XXXX973,55,21,XXXXX973,2012-09-04 09:43:06,GMT-03,1016,616
1,17892,Telefônica - Vivo,,XXXXXYY,XXX.XXYY,55212XXXX700,55,21,XXXXX700,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2012-09-04 14:25:12,GMT-03,23,23
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-04 15:09:19,GMT-03,111,71
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,DO CONTRA PINEAPPLE,XXXXX526515YY,XXX.XX15.265-YY,55119XXXX5151,55,11,XXXXX151,2012-09-04 16:21:50,GMT-03,36,36
1,17900,Telefônica - Vivo,DO CONTRA PINEAPPLE,XXXXX526515YY,XXX.XX15.265-YY,55119XXXX5151,55,11,XXXXX151,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-04 16:56:49,GMT-03,14,14
1,17900,Telefônica - Vivo,DO CONTRA PINEAPPLE,XXXXX526515YY,XXX.XX15.265-YY,55119XXXX5151,55,11,XXXXX151,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-04 16:57:11,GMT-03,55,55
1,17900,Telefônica - Vivo,ZÉ DA ROÇA INSUMOS AGRÍCOLAS S A,XXXXX288YY,XXX.XX2.288/0001-YY,55217XXXX519,55,21,XXXXX519,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-05 10:34:21,GMT-03,153,113
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,ZÉ DA ROÇA INSUMOS AGRÍCOLAS S A,XXXXX288YY,XXX.XX2.288/0001-YY,55217XXXX519,55,21,XXXXX519,2012-09-05 10:51:07,GMT-03,105,65
1,17900,Telefônica - Vivo,ZÉ DA ROÇA INSUMOS AGRÍCOLAS S A,XXXXX288YY,XXX.XX2.288/0001-YY,55217XXXX519,55,21,XXXXX519,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-05 10:52:12,GMT-03,111,71
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,ZÉ DA ROÇA INSUMOS AGRÍCOLAS S A,XXXXX288YY,XXX.XX2.288/0001-YY,55217XXXX519,55,21,XXXXX519,2012-09-05 10:53:44,GMT-03,25,25
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,ZÉ DA ROÇA INSUMOS AGRÍCOLAS S A,XXXXX288YY,XXX.XX2.288/0001-YY,55217XXXX519,55,21,XXXXX519,2012-09-05 14:25:17,GMT-03,19,19
1,17900,Telefônica - Vivo,ZÉ DA ROÇA INSUMOS AGRÍCOLAS S A,XXXXX288YY,XXX.XX2.288/0001-YY,55217XXXX519,55,21,XXXXX519,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-05 14:26:39,GMT-03,26,26
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,ZÉ DA ROÇA INSUMOS AGRÍCOLAS S A,XXXXX288YY,XXX.XX2.288/0001-YY,55217XXXX519,55,21,XXXXX519,2012-09-05 14:36:25,GMT-03,3,3
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2012-09-06 15:19:11,GMT-03,33,33
1,17905,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2012-09-06 16:54:32,GMT-03,0,0
1,17905,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2012-09-06 16:54:42,GMT-03,0,0
1,17905,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2012-09-06 16:54:50,GMT-03,1,1
1,17905,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2012-09-06 17:05:15,GMT-03,0,0
1,17905,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2012-09-06 17:32:51,GMT-03,1,1
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2012-09-07 13:25:54,GMT-03,27,27
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2012-09-10 10:03:53,GMT-03,104,64
1,17905,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2012-09-10 13:37:31,GMT-03,0,0
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,DO CONTRA PINEAPPLE,XXXXX526515YY,XXX.XX15.265-YY,55119XXXX5151,55,11,XXXXX151,2012-09-10 14:21:58,GMT-03,35,35
3,667,Tim,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,DO CONTRA PINEAPPLE,XXXXX526515YY,XXX.XX15.265-YY,55119XXXX5151,55,11,XXXXX151,2012-09-10 14:22:10,GMT-03,23,23
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2012-09-10 15:44:09,GMT-03,300,180
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-10 17:35:24,GMT-03,18,18
1,17904,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,2012-09-11 09:42:46,GMT-03,25,25
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2012-09-11 09:43:17,GMT-03,1646,1006
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2012-09-11 10:18:26,GMT-03,25,25
1,17904,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2012-09-11 10:54:53,GMT-03,0,0
1,17904,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2012-09-11 10:55:11,GMT-03,0,0
1,17904,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2012-09-11 10:56:01,GMT-03,0,0
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2012-09-11 15:54:14,GMT-03,133,93
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,CEBOLINHA FAVA BEAN,858099853,XXX.XX80.998-YY,55119XXXX8183,55,11,XXXXX183,2012-09-11 17:16:11,GMT-03,142,102
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2012-09-11 17:28:34,GMT-03,449,289
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2012-09-11 20:30:26,GMT-03,39,39
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-13 12:48:41,GMT-03,27,27
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-13 12:49:31,GMT-03,424,264
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2012-09-14 11:08:02,GMT-03,33,33
1,17905,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2012-09-14 11:08:58,GMT-03,0,0
1,17905,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2012-09-14 11:09:13,GMT-03,0,0
1,17905,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2012-09-14 11:18:30,GMT-03,0,0
1,17905,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2012-09-14 12:03:52,GMT-03,0,0
1,17900,Telefônica - Vivo,CASCAO CUCUMBER,XXXXX012815YY,XXX.XX20.128-YY,55119XXXX9999,55,11,XXXXX999,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-17 09:41:11,GMT-03,29,29
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX9999,55,11,XXXXX999,2012-09-17 09:48:49,GMT-03,107,67
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,CEBOLINHA FAVA BEAN,858099853,XXX.XX80.998-YY,55119XXXX8183,55,11,XXXXX183,2012-09-17 16:12:06,GMT-03,30,30
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX9853YY,XXX.XX80.998-YY,55119XXXX8183,55,11,XXXXX183,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-17 16:22:14,GMT-03,156,116
1,17892,Telefônica - Vivo,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,XXXXX890YY,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2012-09-19 12:16:48,GMT-03,15,15
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-20 11:02:32,GMT-03,26,26
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2012-09-21 11:42:57,GMT-03,207,127
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-21 11:45:48,GMT-03,13,13
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-21 16:46:00,GMT-03,45,45
1,17886,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX9853YY,XXX.XX80.998-YY,55119XXXX8183,55,11,XXXXX183,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-24 10:32:37,GMT-03,0,0
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2012-09-24 11:54:25,GMT-03,129,89
1,17892,Telefônica - Vivo,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,XXXXX890YY,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2012-09-25 18:17:23,GMT-03,19,19
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2012-09-25 18:25:33,GMT-03,11,11
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,CASCAO CUCUMBER,21922012815,XXX.XX20.128-YY,55119XXXX9999,55,11,XXXXX999,2012-09-27 10:59:15,GMT-03,20,20
1,17892,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2012-09-27 10:59:57,GMT-03,126,86
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-27 11:24:17,GMT-03,16,16
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-09-27 11:24:38,GMT-03,59,59
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2012-09-29 10:59:35,GMT-03,30,30
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,CEBOLINHA FAVA BEAN,858099853,XXX.XX80.998-YY,55119XXXX8183,55,11,XXXXX183,2012-09-30 20:46:03,GMT-03,42,42
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2012-10-02 11:54:01,GMT-03,16,16
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2012-10-02 11:56:10,GMT-03,34,34
1,17900,Telefônica - Vivo,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,XXXXX890YY,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-10-02 12:02:12,GMT-03,42,42
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2012-10-02 17:09:57,GMT-03,22,22
1,17900,Telefônica - Vivo,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,XXXXX890YY,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-10-02 18:18:03,GMT-03,6,6
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2012-10-04 21:15:14,GMT-03,32,32
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2012-10-04 21:24:27,GMT-03,17,17
1,17886,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,CEBOLINHA FAVA BEAN,858099853,XXX.XX80.998-YY,55119XXXX8183,55,11,XXXXX183,2012-10-05 10:48:10,GMT-03,228,148
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2012-10-05 11:33:05,GMT-03,713,433
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,ZÉ DA ROÇA INSUMOS AGRÍCOLAS S A,XXXXX288YY,XXX.XX2.288/0001-YY,55217XXXX519,55,21,XXXXX519,2012-10-05 14:06:42,GMT-03,18,18
1,17900,Telefônica - Vivo,ZÉ DA ROÇA INSUMOS AGRÍCOLAS S A,XXXXX288YY,XXX.XX2.288/0001-YY,55217XXXX519,55,21,XXXXX519,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2012-10-05 15:22:55,GMT-03,38,38
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,ZÉ DA ROÇA INSUMOS AGRÍCOLAS S A,XXXXX288YY,XXX.XX2.288/0001-YY,55217XXXX519,55,21,XXXXX519,2012-10-05 15:25:11,GMT-03,138,98
1,17892,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55218XXXX654,55,21,XXXXX654,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2012-10-05 18:07:57,GMT-03,35,35
1,17892,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55218XXXX654,55,21,XXXXX654,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2012-10-05 18:09:19,GMT-03,26,26
1,17892,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55218XXXX654,55,21,XXXXX654,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2012-10-05 19:55:46,GMT-03,1446,886
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2012-10-06 13:34:18,GMT-03,25,25
1,17892,Telefônica - Vivo,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,XXXXX890YY,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2012-10-06 14:05:47,GMT-03,16,16
